3,SpineBase,-0.2199,-0.2200,2.1724,0.0039,0.9880,0.0430,0.1480
3,SpineMid,-0.2215,0.1070,2.2007,0.0049,0.9843,0.0429,0.1712
3,SpineShoulder,-0.2199,0.3517,2.2078,0.0060,0.9808,0.0135,0.1946
3,Neck,-0.2176,0.4315,2.2034,0.0091,0.9805,-0.0294,0.1940
3,Head,-0.1707,0.5716,2.2306,0.0000,0.0000,0.0000,0.0000
3,ShoulderLeft,-0.3815,0.3308,2.1520,0.7395,-0.6528,0.1170,-0.1157
3,ElbowLeft,-0.5613,0.2103,2.1852,0.8442,-0.4714,-0.2502,-0.0500
3,WristLeft,-0.4376,0.0723,2.0809,0.8877,0.2564,0.1912,-0.3313
3,HandLeft,-0.3794,0.0460,2.0738,0.7940,0.4889,0.2720,-0.2380
3,HandTipLeft,-0.3244,-0.0386,2.0276,0.0000,0.0000,0.0000,0.0000
3,ThumbLeft,-0.3514,0.0708,2.0245,0.0000,0.0000,0.0000,0.0000
3,ShoulderRight,-0.0575,0.3294,2.2874,0.7286,0.6463,0.1741,0.1451
3,ElbowRight,0.0326,0.1930,2.4076,0.7221,0.3905,0.5610,0.1068
3,WristRight,0.0109,0.0701,2.2514,0.8892,0.0025,-0.1290,-0.4389
3,HandRight,-0.0328,0.0620,2.2038,0.6852,-0.2107,-0.3048,-0.6270
3,HandTipRight,-0.0461,-0.0325,2.1607,0.0000,0.0000,0.0000,0.0000
3,ThumbRight,-0.0639,0.0889,2.1478,0.0000,0.0000,0.0000,0.0000
3,HipLeft,-0.2880,-0.2170,2.1107,-0.6568,0.6614,-0.2284,0.2810
3,KneeLeft,-0.3705,-0.5393,2.0030,0.7779,0.0001,-0.5964,-0.1979
3,AnkleLeft,-0.4030,-0.9926,1.9740,0.8962,-0.0180,-0.4410,-0.0444
3,FootLeft,-0.3539,-1.0545,1.9005,0.0000,0.0000,0.0000,0.0000
3,HipRight,-0.1437,-0.2133,2.1554,0.6746,0.7283,-0.0463,-0.1111
3,KneeRight,-0.0890,-0.6384,2.1418,0.5915,0.0251,0.8036,-0.0609
3,AnkleRight,-0.0774,-1.0354,2.0703,0.7267,-0.0503,0.6810,-0.0748
3,FootRight,-0.0820,-1.0847,1.9620,0.0000,0.0000,0.0000,0.0000
4,SpineBase,-0.2187,-0.2206,2.1719,0.0034,0.9881,0.0426,0.1477
4,SpineMid,-0.2206,0.1077,2.1999,0.0044,0.9846,0.0425,0.1696
4,SpineShoulder,-0.2197,0.3520,2.2076,0.0049,0.9813,0.0151,0.1918
4,Neck,-0.2175,0.4318,2.2039,0.0086,0.9812,-0.0251,0.1913
4,Head,-0.1705,0.5721,2.2330,0.0000,0.0000,0.0000,0.0000
4,ShoulderLeft,-0.3791,0.3303,2.1547,0.7425,-0.6508,0.1120,-0.1120
4,ElbowLeft,-0.5614,0.2105,2.1866,0.8416,-0.4745,-0.2520,-0.0560
4,WristLeft,-0.4373,0.0728,2.0805,0.8880,0.2579,0.1842,-0.3331
4,HandLeft,-0.3766,0.0456,2.0691,0.7953,0.4789,0.2615,-0.2641
4,HandTipLeft,-0.3248,-0.0385,2.0246,0.0000,0.0000,0.0000,0.0000
4,ThumbLeft,-0.3485,0.0750,2.0187,0.0000,0.0000,0.0000,0.0000
4,ShoulderRight,-0.0574,0.3293,2.2873,0.7290,0.6457,0.1754,0.1446
4,ElbowRight,0.0340,0.1957,2.4061,0.7208,0.3958,0.5595,0.1031
4,WristRight,0.0111,0.0763,2.2487,0.8847,0.0016,-0.1321,-0.4471
4,HandRight,-0.0319,0.0642,2.1980,0.7117,-0.2009,-0.2881,-0.6084
4,HandTipRight,-0.0470,-0.0270,2.1569,0.0000,0.0000,0.0000,0.0000
4,ThumbRight,-0.0647,0.0968,2.1409,0.0000,0.0000,0.0000,0.0000
4,HipLeft,-0.2872,-0.2174,2.1102,-0.6564,0.6626,-0.2271,0.2803
4,KneeLeft,-0.3693,-0.5403,2.0039,0.7782,-0.0007,-0.5967,-0.1957
4,AnkleLeft,-0.4015,-0.9941,1.9763,0.8802,-0.0169,-0.4723,-0.0434
4,FootLeft,-0.3589,-1.0532,1.9021,0.0000,0.0000,0.0000,0.0000
4,HipRight,-0.1420,-0.2146,2.1549,0.6781,0.7253,-0.0459,-0.1092
4,KneeRight,-0.0873,-0.6393,2.1417,0.5918,0.0255,0.8034,-0.0606
4,AnkleRight,-0.0772,-1.0358,2.0702,0.7291,-0.0515,0.6785,-0.0738
4,FootRight,-0.0827,-1.0849,1.9636,0.0000,0.0000,0.0000,0.0000
5,SpineBase,-0.2159,-0.2209,2.1710,0.0014,0.9875,0.0429,0.1519
5,SpineMid,-0.2193,0.1085,2.1991,0.0023,0.9838,0.0429,0.1738
5,SpineShoulder,-0.2194,0.3522,2.2076,0.0031,0.9805,0.0170,0.1960
5,Neck,-0.2176,0.4321,2.2045,0.0075,0.9804,-0.0208,0.1956
5,Head,-0.1708,0.5723,2.2348,0.0000,0.0000,0.0000,0.0000
5,ShoulderLeft,-0.3791,0.3302,2.1547,0.7434,-0.6499,0.1108,-0.1128
5,ElbowLeft,-0.5584,0.2074,2.1875,0.8435,-0.4664,-0.2606,-0.0555
5,WristLeft,-0.4368,0.0738,2.0801,0.7882,0.1404,0.4433,-0.4032
5,HandLeft,-0.3751,0.0451,2.0642,0.6619,0.3310,0.5171,-0.4300
5,HandTipLeft,-0.3233,-0.0370,2.0184,0.0000,0.0000,0.0000,0.0000
5,ThumbLeft,-0.3314,0.0933,2.0312,0.0000,0.0000,0.0000,0.0000
5,ShoulderRight,-0.0548,0.3300,2.2921,0.7255,0.6464,0.1827,0.1497
5,ElbowRight,0.0346,0.1959,2.4058,0.7283,0.3874,0.5563,0.0999
5,WristRight,0.0026,0.0745,2.2312,0.8660,0.0112,-0.1801,-0.4664
5,HandRight,-0.0419,0.0562,2.1802,0.7273,-0.1823,-0.3182,-0.5802
5,HandTipRight,-0.0672,-0.0121,2.1263,0.0000,0.0000,0.0000,0.0000
5,ThumbRight,-0.0709,0.0967,2.1288,0.0000,0.0000,0.0000,0.0000
5,HipLeft,-0.2842,-0.2177,2.1086,-0.6561,0.6611,-0.2283,0.2833
5,KneeLeft,-0.3672,-0.5424,2.0052,0.7815,-0.0052,-0.5933,-0.1927
5,AnkleLeft,-0.3984,-0.9966,1.9778,0.8690,-0.0149,-0.4928,-0.0431
5,FootLeft,-0.3595,-1.0532,1.9026,0.0000,0.0000,0.0000,0.0000
5,HipRight,-0.1394,-0.2151,2.1546,0.6793,0.7247,-0.0441,-0.1066
5,KneeRight,-0.0816,-0.6327,2.1408,0.5879,0.0272,0.8058,-0.0652
5,AnkleRight,-0.0764,-1.0371,2.0684,0.7341,-0.0551,0.6732,-0.0695
5,FootRight,-0.0837,-1.0851,1.9652,0.0000,0.0000,0.0000,0.0000
6,SpineBase,-0.2119,-0.2259,2.1692,-0.0029,0.9874,0.0449,0.1518
6,SpineMid,-0.2184,0.1080,2.1986,-0.0020,0.9841,0.0449,0.1721
6,SpineShoulder,-0.2194,0.3522,2.2076,0.0015,0.9811,0.0185,0.1927
6,Neck,-0.2180,0.4322,2.2053,0.0061,0.9812,-0.0157,0.1925
6,Head,-0.1727,0.5726,2.2394,0.0000,0.0000,0.0000,0.0000
6,ShoulderLeft,-0.3789,0.3286,2.1569,0.7474,-0.6467,0.1060,-0.1090
6,ElbowLeft,-0.5601,0.2068,2.1918,0.8387,-0.4705,-0.2683,-0.0564
6,WristLeft,-0.4366,0.0741,2.0799,0.8809,0.2536,0.1885,-0.3524
6,HandLeft,-0.3747,0.0454,2.0627,0.7968,0.4526,0.2628,-0.3021
6,HandTipLeft,-0.3242,-0.0376,2.0168,0.0000,0.0000,0.0000,0.0000
6,ThumbLeft,-0.3463,0.0796,2.0144,0.0000,0.0000,0.0000,0.0000
6,ShoulderRight,-0.0554,0.3294,2.2917,0.7266,0.6453,0.1835,0.1485
6,ElbowRight,0.0345,0.1960,2.4057,0.7233,0.3903,0.5613,0.0968
6,WristRight,0.0027,0.0781,2.2252,0.8526,0.0313,-0.2086,-0.4781
6,HandRight,-0.0427,0.0575,2.1741,0.7233,-0.1630,-0.3488,-0.5732
6,HandTipRight,-0.0681,-0.0086,2.1101,0.0000,0.0000,0.0000,0.0000
6,ThumbRight,-0.0769,0.0997,2.1234,0.0000,0.0000,0.0000,0.0000
6,HipLeft,-0.2811,-0.2223,2.1066,-0.6563,0.6618,-0.2238,0.2851
6,KneeLeft,-0.3641,-0.5482,2.0074,0.7825,-0.0090,-0.5937,-0.1877
6,AnkleLeft,-0.3964,-0.9970,1.9802,0.8601,-0.0154,-0.5079,-0.0442
6,FootLeft,-0.3601,-1.0527,1.9035,0.0000,0.0000,0.0000,0.0000
6,HipRight,-0.1346,-0.2209,2.1529,0.6830,0.7215,-0.0429,-0.1051
6,KneeRight,-0.0783,-0.6313,2.1405,0.5882,0.0280,0.8057,-0.0639
6,AnkleRight,-0.0762,-1.0378,2.0683,0.7335,-0.0574,0.6740,-0.0663
6,FootRight,-0.0837,-1.0850,1.9656,0.0000,0.0000,0.0000,0.0000
7,SpineBase,-0.2102,-0.2265,2.1677,-0.0042,0.9865,0.0464,0.1567
7,SpineMid,-0.2178,0.1080,2.1980,-0.0033,0.9836,0.0464,0.1742
7,SpineShoulder,-0.2195,0.3522,2.2077,0.0005,0.9812,0.0201,0.1921
7,Neck,-0.2186,0.4322,2.2060,0.0036,0.9813,-0.0109,0.1919
7,Head,-0.1744,0.5725,2.2415,0.0000,0.0000,0.0000,0.0000
7,ShoulderLeft,-0.3793,0.3275,2.1583,0.7502,-0.6445,0.1024,-0.1066
7,ElbowLeft,-0.5586,0.2033,2.1929,0.8400,-0.4641,-0.2749,-0.0586
7,WristLeft,-0.4558,0.0740,2.0889,0.8429,0.1559,0.3472,-0.3804
7,HandLeft,-0.3966,0.0481,2.0621,0.7208,0.3307,0.4074,-0.4528
7,HandTipLeft,-0.3516,-0.0319,2.0201,0.0000,0.0000,0.0000,0.0000
7,ThumbLeft,-0.3535,0.0919,2.0275,0.0000,0.0000,0.0000,0.0000
7,ShoulderRight,-0.0559,0.3283,2.2928,0.7277,0.6427,0.1868,0.1497
7,ElbowRight,0.0343,0.1951,2.4043,0.7210,0.3895,0.5661,0.0892
7,WristRight,0.0019,0.0755,2.2118,0.8559,0.0139,-0.1692,-0.4885
7,HandRight,-0.0428,0.0589,2.1665,0.7178,-0.2059,-0.3333,-0.5756
7,HandTipRight,-0.0654,-0.0106,2.1137,0.0000,0.0000,0.0000,0.0000
7,ThumbRight,-0.0801,0.0882,2.1133,0.0000,0.0000,0.0000,0.0000
7,HipLeft,-0.2793,-0.2229,2.1042,-0.6560,0.6600,-0.2251,0.2888
7,KneeLeft,-0.3629,-0.5533,2.0067,0.7864,-0.0121,-0.5895,-0.1841
7,AnkleLeft,-0.3954,-0.9971,1.9824,0.8547,-0.0171,-0.5171,-0.0422
7,FootLeft,-0.3598,-1.0528,1.9035,0.0000,0.0000,0.0000,0.0000
7,HipRight,-0.1331,-0.2215,2.1521,0.6833,0.7218,-0.0397,-0.1032
7,KneeRight,-0.0711,-0.6277,2.1393,0.5835,0.0317,0.8084,-0.0704
7,AnkleRight,-0.0739,-1.0334,2.0701,0.7386,-0.0592,0.6689,-0.0602
7,FootRight,-0.0837,-1.0852,1.9656,0.0000,0.0000,0.0000,0.0000
8,SpineBase,-0.2087,-0.2262,2.1667,-0.0056,0.9860,0.0475,0.1597
8,SpineMid,-0.2175,0.1082,2.1975,-0.0049,0.9833,0.0476,0.1758
8,SpineShoulder,-0.2198,0.3524,2.2078,-0.0006,0.9811,0.0215,0.1923
8,Neck,-0.2198,0.4323,2.2068,-0.0012,0.9813,-0.0057,0.1922
8,Head,-0.1768,0.5723,2.2437,0.0000,0.0000,0.0000,0.0000
8,ShoulderLeft,-0.3806,0.3266,2.1595,0.7524,-0.6428,0.0991,-0.1043
8,ElbowLeft,-0.5618,0.1983,2.1978,0.8387,-0.4607,-0.2850,-0.0551
8,WristLeft,-0.4612,0.0698,2.0913,0.8939,0.2207,0.1746,-0.3489
8,HandLeft,-0.4029,0.0451,2.0644,0.7871,0.4202,0.2451,-0.3792
8,HandTipLeft,-0.3573,-0.0350,2.0194,0.0000,0.0000,0.0000,0.0000
8,ThumbLeft,-0.3698,0.0769,2.0205,0.0000,0.0000,0.0000,0.0000
8,ShoulderRight,-0.0575,0.3255,2.2942,0.7319,0.6363,0.1914,0.1514
8,ElbowRight,0.0329,0.1910,2.4002,0.7245,0.3829,0.5679,0.0774
8,WristRight,0.0024,0.0715,2.2093,0.7928,0.1320,-0.3664,-0.4689
8,HandRight,-0.0372,0.0494,2.1631,-0.6508,0.0319,0.4975,0.5726
8,HandTipRight,-0.0621,-0.0058,2.1172,0.0000,0.0000,0.0000,0.0000
8,ThumbRight,-0.0864,0.0970,2.1628,0.0000,0.0000,0.0000,0.0000
8,HipLeft,-0.2778,-0.2223,2.1027,-0.6548,0.6601,-0.2247,0.2916
8,KneeLeft,-0.3618,-0.5538,2.0057,0.7884,-0.0136,-0.5871,-0.1831
8,AnkleLeft,-0.3944,-0.9992,1.9858,0.8511,-0.0194,-0.5232,-0.0382
8,FootLeft,-0.3587,-1.0535,1.9048,0.0000,0.0000,0.0000,0.0000
8,HipRight,-0.1317,-0.2216,2.1514,0.6849,0.7205,-0.0378,-0.1017
8,KneeRight,-0.0702,-0.6283,2.1379,0.5811,0.0303,0.8102,-0.0704
8,AnkleRight,-0.0744,-1.0354,2.0692,0.7367,-0.0600,0.6710,-0.0583
8,FootRight,-0.0838,-1.0855,1.9658,0.0000,0.0000,0.0000,0.0000
9,SpineBase,-0.2078,-0.2253,2.1657,-0.0068,0.9861,0.0486,0.1585
9,SpineMid,-0.2174,0.1086,2.1971,-0.0060,0.9834,0.0487,0.1750
9,SpineShoulder,-0.2206,0.3527,2.2080,-0.0020,0.9811,0.0231,0.1919
9,Neck,-0.2215,0.4325,2.2077,-0.0058,0.9814,-0.0005,0.1919
9,Head,-0.1810,0.5725,2.2468,0.0000,0.0000,0.0000,0.0000
9,ShoulderLeft,-0.3831,0.3255,2.1606,0.7550,-0.6407,0.0954,-0.1020
9,ElbowLeft,-0.5649,0.1961,2.2016,0.8368,-0.4603,-0.2918,-0.0526
9,WristLeft,-0.4629,0.0651,2.0905,0.8432,0.1451,0.3419,-0.3887
9,HandLeft,-0.4091,0.0380,2.0687,0.7341,0.3335,0.4156,-0.4208
9,HandTipLeft,-0.3644,-0.0434,2.0287,0.0000,0.0000,0.0000,0.0000
9,ThumbLeft,-0.3642,0.0837,2.0339,0.0000,0.0000,0.0000,0.0000
9,ShoulderRight,-0.0596,0.3226,2.2952,0.7368,0.6291,0.1953,0.1522
9,ElbowRight,0.0302,0.1832,2.3960,0.7471,0.3669,0.5488,0.0780
9,WristRight,-0.0191,0.0437,2.1803,0.8426,0.0246,-0.2382,-0.4824
9,HandRight,-0.0637,0.0104,2.1278,0.7734,-0.1487,-0.3455,-0.5103
9,HandTipRight,-0.0800,-0.0601,2.0916,0.0000,0.0000,0.0000,0.0000
9,ThumbRight,-0.0978,0.0532,2.0698,0.0000,0.0000,0.0000,0.0000
9,HipLeft,-0.2771,-0.2203,2.1019,-0.6517,0.6634,-0.2216,0.2933
9,KneeLeft,-0.3603,-0.5555,2.0048,0.7881,-0.0122,-0.5882,-0.1808
9,AnkleLeft,-0.3941,-0.9995,1.9853,0.8528,-0.0210,-0.5204,-0.0385
9,FootLeft,-0.3585,-1.0544,1.9055,0.0000,0.0000,0.0000,0.0000
9,HipRight,-0.1305,-0.2214,2.1501,0.6887,0.7167,-0.0387,-0.1027
9,KneeRight,-0.0698,-0.6251,2.1349,0.5820,0.0283,0.8095,-0.0714
9,AnkleRight,-0.0750,-1.0375,2.0681,0.7239,-0.0597,0.6852,-0.0541
9,FootRight,-0.0809,-1.0872,1.9645,0.0000,0.0000,0.0000,0.0000
10,SpineBase,-0.2102,-0.2241,2.1634,-0.0046,0.9849,0.0501,0.1656
10,SpineMid,-0.2188,0.1093,2.1960,-0.0040,0.9827,0.0501,0.1783
10,SpineShoulder,-0.2220,0.3529,2.2080,-0.0018,0.9812,0.0256,0.1915
10,Neck,-0.2231,0.4324,2.2083,-0.0063,0.9815,0.0027,0.1915
10,Head,-0.1848,0.5719,2.2483,0.0000,0.0000,0.0000,0.0000
10,ShoulderLeft,-0.3839,0.3258,2.1602,0.7551,-0.6402,0.0948,-0.1050
10,ElbowLeft,-0.5715,0.1947,2.2073,0.8300,-0.4660,-0.3027,-0.0485
10,WristLeft,-0.4689,0.0648,2.0915,0.8908,0.2170,0.1673,-0.3624
10,HandLeft,-0.4148,0.0409,2.0737,0.7927,0.4471,0.2555,-0.3263
10,HandTipLeft,-0.3711,-0.0452,2.0331,0.0000,0.0000,0.0000,0.0000
10,ThumbLeft,-0.3849,0.0658,2.0224,0.0000,0.0000,0.0000,0.0000
10,ShoulderRight,-0.0635,0.3183,2.2928,0.7456,0.6195,0.1963,0.1473
10,ElbowRight,0.0266,0.1771,2.3913,0.7488,0.3626,0.5501,0.0722
10,WristRight,-0.0221,0.0381,2.1751,0.8473,0.0151,-0.2187,-0.4838
10,HandRight,-0.0733,0.0031,2.1211,0.7724,-0.1807,-0.3407,-0.5047
10,HandTipRight,-0.0850,-0.0697,2.0770,0.0000,0.0000,0.0000,0.0000
10,ThumbRight,-0.1020,0.0478,2.0670,0.0000,0.0000,0.0000,0.0000
10,HipLeft,-0.2807,-0.2165,2.0980,-0.6423,0.6710,-0.2197,0.2982
10,KneeLeft,-0.3593,-0.5566,2.0042,0.7949,-0.0112,-0.5819,-0.1715
10,AnkleLeft,-0.3940,-1.0058,1.9824,0.8550,-0.0204,-0.5166,-0.0406
10,FootLeft,-0.3588,-1.0566,1.9055,0.0000,0.0000,0.0000,0.0000
10,HipRight,-0.1322,-0.2219,2.1489,0.6966,0.7099,-0.0326,-0.0983
10,KneeRight,-0.0682,-0.6245,2.1312,0.5754,0.0278,0.8138,-0.0768
10,AnkleRight,-0.0756,-1.0380,2.0681,0.6869,-0.0610,0.7227,-0.0457
10,FootRight,-0.0713,-1.0860,1.9550,0.0000,0.0000,0.0000,0.0000
11,SpineBase,-0.2159,-0.2222,2.1605,0.0002,0.9838,0.0514,0.1719
11,SpineMid,-0.2217,0.1102,2.1944,0.0008,0.9820,0.0514,0.1820
11,SpineShoulder,-0.2240,0.3531,2.2078,0.0007,0.9809,0.0281,0.1924
11,Neck,-0.2248,0.4325,2.2085,-0.0041,0.9813,0.0050,0.1924
11,Head,-0.1878,0.5717,2.2493,0.0000,0.0000,0.0000,0.0000
11,ShoulderLeft,-0.3848,0.3262,2.1598,0.7553,-0.6396,0.0944,-0.1073
11,ElbowLeft,-0.5814,0.1992,2.2142,0.8196,-0.4839,-0.3040,-0.0412
11,WristLeft,-0.4748,0.0652,2.0943,0.8774,0.1937,0.2255,-0.3767
11,HandLeft,-0.4201,0.0387,2.0866,0.7805,0.4581,0.3265,-0.2726
11,HandTipLeft,-0.3745,-0.0464,2.0401,0.0000,0.0000,0.0000,0.0000
11,ThumbLeft,-0.3821,0.0738,2.0406,0.0000,0.0000,0.0000,0.0000
11,ShoulderRight,-0.0659,0.3142,2.2926,0.7527,0.6105,0.1990,0.1453
11,ElbowRight,0.0225,0.1714,2.3860,0.7583,0.3520,0.5445,0.0679
11,WristRight,-0.0326,0.0370,2.1703,0.8415,0.0050,-0.2242,-0.4914
11,HandRight,-0.0880,0.0057,2.1197,0.7504,-0.2072,-0.3599,-0.5143
11,HandTipRight,-0.1060,-0.0554,2.0649,0.0000,0.0000,0.0000,0.0000
11,ThumbRight,-0.1156,0.0520,2.0719,0.0000,0.0000,0.0000,0.0000
11,HipLeft,-0.2867,-0.2128,2.0942,-0.6347,0.6765,-0.2202,0.3016
11,KneeLeft,-0.3599,-0.5567,2.0042,0.8012,-0.0096,-0.5761,-0.1617
11,AnkleLeft,-0.3927,-1.0108,1.9854,0.8377,-0.0189,-0.5445,-0.0369
11,FootLeft,-0.3608,-1.0588,1.9039,0.0000,0.0000,0.0000,0.0000
11,HipRight,-0.1377,-0.2222,2.1471,0.7066,0.7009,-0.0260,-0.0943
11,KneeRight,-0.0692,-0.6252,2.1285,0.5694,0.0293,0.8175,-0.0819
11,AnkleRight,-0.0757,-1.0381,2.0680,0.6878,-0.0579,0.7222,-0.0444
11,FootRight,-0.0714,-1.0860,1.9547,0.0000,0.0000,0.0000,0.0000
12,SpineBase,-0.2231,-0.2213,2.1586,0.0055,0.9839,0.0515,0.1711
12,SpineMid,-0.2254,0.1108,2.1931,0.0061,0.9821,0.0515,0.1811
12,SpineShoulder,-0.2261,0.3533,2.2077,0.0044,0.9810,0.0297,0.1914
12,Neck,-0.2263,0.4324,2.2087,-0.0005,0.9815,0.0064,0.1913
12,Head,-0.1912,0.5718,2.2511,0.0000,0.0000,0.0000,0.0000
